mlp,idserie,0,forecast,26.092222232573206, error, -2.0922222325732065
mlp,idserie,1,forecast,22.734273644274406, error, 0.2657263557255938
mlp,idserie,2,forecast,21.175587009556565, error, 8.824412990443435
mlp,idserie,3,forecast,21.37059401588985, error, -0.37059401588984997
mlp,idserie,4,forecast,18.132755696575213, error, -0.13275569657521302
mlp,idserie,5,forecast,15.44182714404848, error, 3.55817285595152
mlp,idserie,6,forecast,20.221057095659262, error, -3.221057095659262
mlp,idserie,7,forecast,12.537516973233885, error, 1.4624830267661153
mlp,idserie,8,forecast,26.98156479518415, error, 1.0184352048158516
mlp,idserie,9,forecast,14.81169574223606, error, 2.1883042577639404
mlp,idserie,10,forecast,19.900375350422365, error, 0.09962464957763473
mlp,idserie,11,forecast,12.224827855236198, error, 0.7751721447638023
mlp,idserie,12,forecast,23.189836832586913, error, 1.8101631674130871
mlp,idserie,13,forecast,16.686813265886748, error, 11.313186734113252
mlp,idserie,14,forecast,24.53768671509892, error, 1.4623132849010787
mlp,idserie,15,forecast,19.923946449756667, error, 6.0760535502433335
mlp,idserie,16,forecast,17.093418007305242, error, 3.9065819926947576
mlp,idserie,17,forecast,16.080125912886785, error, -2.0801259128867855
mlp,idserie,18,forecast,15.952333654465054, error, 1.047666345534946
mlp,idserie,19,forecast,9.70494499504453, error, 2.2950550049554703
mlp,idserie,20,forecast,24.693109377718578, error, 3.306890622281422
mlp,idserie,21,forecast,23.55060923878377, error, 8.449390761216229
mlp,idserie,22,forecast,30.831938088400182, error, 2.1680619115998176
mlp,idserie,23,forecast,16.311064927458926, error, 2.6889350725410743
mlp,idserie,24,forecast,8.97177133420393, error, 8.02822866579607
mlp,idserie,25,forecast,18.372974364971135, error, 0.6270256350288648
mlp,idserie,26,forecast,14.84754291820002, error, 2.15245708179998
mlp,idserie,27,forecast,14.950846503146458, error, 4.049153496853542
mlp,idserie,28,forecast,10.3324805728668, error, 0.6675194271332003
mlp,idserie,29,forecast,22.064904640802414, error, -0.06490464080241409
mlp,idserie,30,forecast,8.962350408094707, error, -0.9623504080947072
mlp,idserie,31,forecast,10.995979425398303, error, 3.0040205746016966
mlp,idserie,32,forecast,11.214948998572412, error, 2.785051001427588
mlp,idserie,33,forecast,18.45390679710319, error, 8.54609320289681
mlp,idserie,34,forecast,12.962773889484128, error, -1.9627738894841276
mlp,idserie,35,forecast,14.243734791284329, error, 3.7562652087156714
mlp,idserie,36,forecast,29.165764415208933, error, 1.8342355847910667
mlp,idserie,37,forecast,24.176381278765, error, 1.8236187212350004
mlp,idserie,38,forecast,16.51637855680771, error, 6.483621443192291
mlp,idserie,39,forecast,18.849443980947395, error, 3.1505560190526047
mlp,idserie,40,forecast,12.737901509568186, error, 2.262098490431814
mlp,idserie,41,forecast,10.547915111245763, error, 0.45208488875423747
mlp,idserie,42,forecast,17.25607471809894, error, -0.2560747180989402
mlp,idserie,43,forecast,22.429571505573662, error, 0.5704284944263378
mlp,idserie,44,forecast,14.241957408643334, error, -1.2419574086433336
mlp,idserie,45,forecast,13.013409729962017, error, 2.9865902700379827
mlp,idserie,46,forecast,21.004153433867124, error, -1.004153433867124
mlp,idserie,47,forecast,5.736360829841168, error, -0.7363608298411677
mlp,idserie,48,forecast,14.65430156984167, error, -1.6543015698416692
mlp,idserie,49,forecast,19.139210144010388, error, 0.8607898559896121
mlp,idserie,50,forecast,23.022361469268798, error, 5.977638530731202
mlp,idserie,51,forecast,14.942531950320008, error, 2.0574680496799918
